card_id,name,set_code,supertype,subtypes,types,rarity,hp,retreat_count,is_basic,is_stage1,is_stage2,flavor_text,num_attacks,max_damage,min_cost,max_cost,avg_dpe,has_ability,num_abilities,txt_draw,txt_search,txt_heal,txt_status,txt_accel,txt_discard,txt_coin,txt_counter,txt_switch,txt_prevent,attack_text
gym1-41,Brock's Lickitung,gym1,Pokémon,Basic,Colorless,Uncommon,80.0,3,1,0,0,,2,30,2,3,10.0,0,0,0,0,0,0,0,0,0,0,0,0, Flip 2 coins. This attack does 30 damage times the number of heads. 
gym1-42,Erika's Dratini,gym1,Pokémon,Basic,Colorless,Uncommon,40.0,1,1,0,0,,1,10,2,2,5.0,1,1,0,0,0,1,0,0,1,0,0,1,"Flip a coin. If heads, this attack does 10 damage plus 20 more damage; if tails, this attack does 10 damage. Whenever an attack by a Basic Pokémon (including your own) does 20 or more damage to Erika's Dratini (after applying Weakness and Resistance), reduce that damage to 10. (Any other effects of attacks still happen.) This power stops working while Erika's Dratini is Asleep, Confused, or Paralyzed. Strange Barrier"
gym1-43,Erika's Exeggcute,gym1,Pokémon,Basic,Grass,Uncommon,50.0,1,1,0,0,,2,40,1,2,10.0,0,0,0,0,0,0,0,0,1,0,0,0,"During your opponent's next turn, whenever Erika's Exeggcute takes damage, divide that damage in half (rounded down to the nearest 10). (Any other effects still happen.) Flip a coin. If tails, this attack does nothing to the Defending Pokémon and Erika's Exeggcute does 20 damage to itself. "
gym1-44,Erika's Exeggutor,gym1,Pokémon,Stage 1,Grass,Uncommon,70.0,2,0,1,0,,2,30,1,3,5.0,0,0,1,0,0,0,0,0,1,0,0,0,"Shuffle your hand into your deck, then draw 5 cards. Flip a coin. If heads, this attack does 30 damage plus 10 more damage; if tails, this attack does 30 damage. "
gym1-45,Erika's Gloom,gym1,Pokémon,Stage 1,Grass,Uncommon,60.0,1,0,1,0,,2,30,1,3,5.0,0,0,0,0,1,1,0,0,1,1,0,0,"Flip a coin. If heads, remove 4 damage counters from Erika's Gloom. If Erika's Gloom has fewer damage counters than that, remove all of them. Flip a coin. If heads, the Defending Pokémon is now Asleep, Confused, Paralyzed, or Poisoned (your choice). "
gym1-46,Erika's Gloom,gym1,Pokémon,Stage 1,Grass,Uncommon,70.0,1,0,1,0,,2,30,2,3,7.5,0,0,0,0,0,1,0,0,0,0,0,0,Both the Defending Pokémon and Erika's Gloom are now Asleep (after doing damage). Both the Defending Pokémon and Erika's Gloom are now Confused (after doing damage). 
gym1-47,Erika's Oddish,gym1,Pokémon,Basic,Grass,Uncommon,40.0,1,1,0,0,,1,20,2,2,10.0,1,1,0,0,0,1,0,0,1,0,0,0,"Flip a coin. If heads, the Defending Pokémon is now Poisoned. All Energy cards attached to Erika's Oddish provide Grass Energy instead of their usual type. This power works even while Erika's Oddish is Asleep, Confused, or Paralyzed. Photosynthesis"
gym1-48,Erika's Weepinbell,gym1,Pokémon,Stage 1,Grass,Uncommon,60.0,1,0,1,0,,2,20,1,2,10.0,0,0,0,0,0,0,0,0,0,0,1,0," Before doing damage, choose 1 of your opponent's Benched Pokémon and switch it with his or her Active Pokémon. This attack can't be used if your opponent has no Benched Pokémon. "
gym1-49,Erika's Weepinbell,gym1,Pokémon,Stage 1,Grass,Uncommon,70.0,2,0,1,0,,2,40,2,3,6.666666666666667,0,0,0,0,0,1,0,0,0,0,0,0,The Defending Pokémon is now Asleep and Poisoned.  
gym1-50,Lt. Surge's Magnemite,gym1,Pokémon,Basic,Lightning,Uncommon,30.0,0,1,0,0,,2,20,1,2,10.0,0,0,0,0,0,1,0,1,1,0,0,0,"If the Defending Pokémon has any Energy cards attached to it, flip a coin. If heads, choose 1 of those Energy cards and discard it. Flip a coin. If heads, the Defending Pokémon is now Confused. "
gym1-51,Lt. Surge's Raticate,gym1,Pokémon,Stage 1,Colorless,Uncommon,70.0,1,0,1,0,,1,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Does damage to the Defending Pokémon equal to half the Defending Pokémon's remaining HP (rounded up to the nearest 10). 
gym1-52,Lt. Surge's Spearow,gym1,Pokémon,Basic,Colorless,Uncommon,30.0,0,1,0,0,,1,20,1,1,20.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym1-53,Misty's Poliwhirl,gym1,Pokémon,Stage 1,Water,Uncommon,70.0,2,0,1,0,,2,30,2,3,10.0,0,0,0,0,0,0,0,1,1,0,0,0,"If the Defending Pokémon has any Energy cards attached to it, flip a coin. If heads, choose 1 of those Energy cards and discard it. Flip a number of coins equal to the number of Water Energy attached to Misty's Poliwhirl. This attack does 30 damage plus 10 damage for each heads. "
gym1-54,Misty's Psyduck,gym1,Pokémon,Basic,Water,Uncommon,50.0,1,1,0,0,,2,10,1,1,5.0,0,0,0,1,0,0,0,0,1,0,0,0," Flip a coin. If heads, you may search your deck for a Basic Pokémon with Misty in its name and put it onto your Bench. (You can't use this attack if your Bench is full.) Shuffle your deck afterward. "
gym1-55,Misty's Seaking,gym1,Pokémon,Stage 1,Water,Uncommon,70.0,1,0,1,0,,2,30,1,2,12.5,0,0,0,0,0,0,0,0,1,0,0,0," If your opponent has any Benched Pokémon, choose 1 of them and flip a coin. If heads, this attack does 10 damage to that Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.) "
gym1-56,Misty's Starmie,gym1,Pokémon,Stage 1,Water,Uncommon,80.0,2,0,1,0,,2,30,1,3,10.0,0,0,0,0,0,1,0,0,1,0,0,0,"Does 10 damage plus 10 more damage for each Water Energy attached to Misty's Starmie but not used to pay for this attack's Energy cost. You can't add more than 20 damage in this way. Flip a coin. If heads, the Defending Pokémon is now Paralyzed. "
gym1-57,Misty's Tentacool,gym1,Pokémon,Basic,Water,Uncommon,50.0,1,1,0,0,,1,20,2,2,10.0,0,0,0,0,0,0,1,0,1,0,0,0,"Flip a coin. If heads, your opponent can't attach Energy cards to the Defending Pokémon during his or her next turn. "
gym1-58,Sabrina's Haunter,gym1,Pokémon,Stage 1,Psychic,Uncommon,50.0,0,0,1,0,,1,30,2,2,15.0,0,0,0,0,0,0,0,0,0,0,0,0,"Flip a number of coins equal to the total number of Sabrina's Gastlys, Sabrina's Haunters, and Sabrina's Gengars you have in play. This attack does 30 damage times the number of heads. "
gym1-59,Sabrina's Jynx,gym1,Pokémon,Basic,Psychic,Uncommon,60.0,1,1,0,0,,2,20,1,2,10.0,0,0,0,0,0,1,0,0,0,0,0,0,"The Defending Pokémon is now Asleep. If the Defending Pokémon was Asleep, it is no longer Asleep. "
gym1-60,Sabrina's Slowbro,gym1,Pokémon,Stage 1,Psychic,Uncommon,70.0,2,0,1,0,,2,40,1,3,6.666666666666667,0,0,0,0,1,1,0,0,1,1,0,0,"Flip a coin. If heads, remove 3 damage counters from Sabrina's Slowbro and Sabrina's Slowbro is now Asleep. If Sabrina's Slowbro has fewer damage counters than that, remove all of them. You can't use this attack during your next turn. "
gym1-61,Blaine's Charmander,gym1,Pokémon,Basic,Fire,Common,50.0,1,1,0,0,,2,20,1,2,10.0,0,0,0,0,0,0,0,1,0,0,0,0,"Discard 1 Energy card attached to Blaine's Charmander in order to use this attack. If the Defending Pokémon has any Energy cards attached to it, choose 1 of them and discard it.  "
gym1-62,Blaine's Growlithe,gym1,Pokémon,Basic,Fire,Common,50.0,1,1,0,0,,1,20,2,2,10.0,0,0,0,0,0,0,0,0,0,0,0,0,Does 10 damage to each Grass Pokémon on your opponent's Bench. (Don't apply Weakness and Resistance for Benched Pokémon.) 
gym1-63,Blaine's Ponyta,gym1,Pokémon,Basic,Fire,Common,40.0,0,1,0,0,,1,20,2,2,10.0,0,0,0,0,0,0,0,0,1,0,0,1,"Flip a coin. If heads, during your opponent's next turn, prevent all effects of attacks, including damage, done to Blaine's Ponyta. "
gym1-64,Blaine's Tauros,gym1,Pokémon,Basic,Colorless,Common,70.0,2,1,0,0,,2,20,1,3,8.333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,Flip 3 coins. This attack does 10 damage times the number of heads. Flip 4 coins. This attack does 20 damage times the number of heads to the Defending Pokémon and 20 damage times the number of tails to Blaine's Tauros. 
gym1-65,Blaine's Vulpix,gym1,Pokémon,Basic,Fire,Common,40.0,1,1,0,0,,1,20,3,3,6.666666666666667,1,1,0,0,1,1,0,0,1,1,0,0,"Flip a coin. If heads, the Defending Pokémon is now Confused. Once during your turn (before your attack), you may remove 1 damage counter from Blaine's Vulpix. This power can't be used if Blaine's Vulpix is Asleep, Confused, or Paralyzed. Natural Healing"
gym1-66,Brock's Geodude,gym1,Pokémon,Basic,Fighting,Common,40.0,1,1,0,0,,2,20,1,2,5.0,0,0,0,1,0,0,0,0,1,0,0,0,"Flip a coin. If heads, you may search your deck for a Basic Pokémon card with Brock in its name and put it onto your Bench. Shuffle your deck afterward. (You can't use this attack if your Bench is full.) Don't apply Resistance for this attack. (Any other effects that would happen after applying Resistance still happen.) "
gym1-67,Brock's Mankey,gym1,Pokémon,Basic,Fighting,Common,40.0,0,1,0,0,,2,10,1,1,5.0,0,0,0,0,0,0,0,0,0,0,1,0,"If your opponent has any Benched Pokémon, choose 1 of them and switch it with the Defending Pokémon.  "
gym1-68,Brock's Mankey,gym1,Pokémon,Basic,Fighting,Common,40.0,0,1,0,0,,2,40,1,2,10.0,0,0,0,0,0,0,0,0,0,1,0,0,Shuffle your deck. Does 40 damage minus 10 damage for each damage counter on Brock's Mankey. 
gym1-69,Brock's Onix,gym1,Pokémon,Basic,Fighting,Common,100.0,3,1,0,0,,2,30,1,3,5.0,0,0,0,0,0,1,0,0,1,0,0,0,"Flip a coin. If heads, the Defending Pokémon is now Paralyzed.  "
gym1-70,Brock's Rhyhorn,gym1,Pokémon,Basic,Fighting,Common,70.0,3,1,0,0,,1,70,2,2,35.0,0,0,0,0,0,0,0,0,0,0,0,0,"Flip 2 coins. If 1 or both of them are tails, this attack does nothing. "
gym1-71,Brock's Sandshrew,gym1,Pokémon,Basic,Fighting,Common,40.0,1,1,0,0,,2,20,1,2,5.0,0,0,0,0,0,0,0,0,1,0,0,1,"Flip a coin. If heads, prevent all damage done to Brock's Sandshrew during your opponent's next turn. (Any other effects of attacks still happen.)  "
gym1-72,Brock's Sandshrew,gym1,Pokémon,Basic,Fighting,Common,50.0,1,1,0,0,,1,20,2,2,10.0,0,0,0,0,0,0,0,0,0,0,0,0,The Defending Pokémon can't retreat during your opponent's next turn. 
gym1-73,Brock's Vulpix,gym1,Pokémon,Basic,Fire,Common,40.0,1,1,0,0,,2,20,1,2,12.5,0,0,0,0,0,0,0,0,1,0,0,0," Flip a coin. If heads, this attack does 10 damage plus 20 more damage; if tails, this attack does 10 damage. "
gym1-74,Brock's Zubat,gym1,Pokémon,Basic,Grass,Common,40.0,0,1,0,0,,2,20,1,2,10.0,0,0,0,0,0,1,0,0,1,0,0,0," Flip a coin. If heads, the Defending Pokémon is now Poisoned. "
gym1-75,Erika's Bellsprout,gym1,Pokémon,Basic,Grass,Common,40.0,1,1,0,0,,2,30,1,2,12.5,0,0,0,0,0,1,0,0,1,0,0,0,"Flip a coin. If heads, the Defending Pokémon is now Poisoned.  "
gym1-76,Erika's Bellsprout,gym1,Pokémon,Basic,Grass,Common,50.0,1,1,0,0,,1,20,1,1,20.0,0,0,0,0,0,0,0,0,0,0,0,0,Erika's Bellsprout does 10 damage to itself. 
gym1-77,Erika's Exeggcute,gym1,Pokémon,Basic,Grass,Common,40.0,1,1,0,0,,2,10,1,2,7.5,0,0,0,0,0,0,0,0,0,0,0,0,Flip a number of coins equal to the number of Energy attached to Erika's Exeggcute. This attack does 10 damage times the number of heads. Does 10 damage plus 10 more damage for each Energy card attached to the Defending Pokémon. 
gym1-78,Erika's Oddish,gym1,Pokémon,Basic,Grass,Common,50.0,1,1,0,0,,2,20,1,2,10.0,0,0,0,0,0,0,0,0,1,1,0,0,"If there are any damage counters on Erika's Oddish, remove 1 of them. If Erika's Oddish has any damage counters on it, flip a coin. If heads, remove 1 of those damage counters. "
gym1-79,Erika's Tangela,gym1,Pokémon,Basic,Grass,Common,60.0,2,1,0,0,,2,10,1,3,5.0,0,0,0,0,0,0,0,0,0,0,0,0," If your opponent has any Benched Pokémon, choose 1 of them and this attack does 20 damage to it. (Don't apply Weakness and Resistance for Benched Pokémon.) "
gym1-80,Lt. Surge's Magnemite,gym1,Pokémon,Basic,Lightning,Common,40.0,1,1,0,0,,2,20,1,2,10.0,0,0,0,0,0,1,0,0,1,0,0,0,"Flip a coin. If heads, the Defending Pokémon is now Paralyzed.  "
gym1-81,Lt. Surge's Pikachu,gym1,Pokémon,Basic,Lightning,Common,50.0,1,1,0,0,,2,20,1,2,5.0,0,0,0,0,0,1,0,1,1,0,0,0,"Take 1 Lightning Energy card from your discard pile and attach it to Lt. Surge's Pikachu. Flip a coin. If heads, the Defending Pokémon is now Paralyzed. "
gym1-82,Lt. Surge's Rattata,gym1,Pokémon,Basic,Colorless,Common,40.0,1,1,0,0,,2,20,1,2,5.0,0,0,0,0,0,0,0,0,0,0,0,0,"During your next turn, Lt. Surge's Rattata's Gnaw attack's base damage is doubled.  "
gym1-83,Lt. Surge's Spearow,gym1,Pokémon,Basic,Colorless,Common,50.0,0,1,0,0,,2,40,1,2,15.0,0,0,0,0,0,0,0,0,1,0,1,0,"If your opponent has any Benched Pokémon, he or she chooses 1 of them and switches it with the Defending Pokémon. (Do the damage before switching the Pokémon.) Flip a coin. If tails, this attack does nothing. "
gym1-84,Lt. Surge's Voltorb,gym1,Pokémon,Basic,Lightning,Common,40.0,1,1,0,0,,2,20,1,2,15.0,0,0,0,0,0,0,0,0,0,0,0,0,Flip 1 coin. This attack does 20 damage times the number of heads. Flip 2 coins. This attack does 20 damage times the number of heads. 
gym1-85,Misty's Goldeen,gym1,Pokémon,Basic,Water,Common,40.0,1,1,0,0,,2,10,1,1,5.0,0,0,0,0,0,1,0,0,1,0,0,0,"Flip 2 coins. This attack does 10 damage times the number of heads. Flip a coin. If heads, the Defending Pokémon is now Confused. "
gym1-86,Misty's Horsea,gym1,Pokémon,Basic,Water,Common,40.0,0,1,0,0,,2,20,1,2,10.0,0,0,0,0,0,0,0,0,0,0,0,0," If the Defending Pokémon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing. "
gym1-87,Misty's Poliwag,gym1,Pokémon,Basic,Water,Common,50.0,1,1,0,0,,2,20,1,2,5.0,0,0,0,0,0,1,0,0,1,0,0,0,"Flip a coin. If heads, the Defending Pokémon is now Paralyzed. If tails, the Defending Pokémon is now Asleep. Flip 2 coins. This attack does 20 damage times the number of heads. "
gym1-88,Misty's Seel,gym1,Pokémon,Basic,Water,Common,60.0,1,1,0,0,,1,20,2,2,10.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym1-89,Misty's Shellder,gym1,Pokémon,Basic,Water,Common,40.0,1,1,0,0,,2,20,1,2,10.0,0,0,0,0,0,1,0,0,1,0,0,0," Flip a coin. If heads, the Defending Pokémon is now Paralyzed. If tails, this attack does nothing (not even damage). "
gym1-90,Misty's Staryu,gym1,Pokémon,Basic,Water,Common,50.0,1,1,0,0,,1,20,2,2,10.0,0,0,0,0,0,0,0,0,0,0,0,0,"This attack's damage isn't affected by Weakness, Resistance, Pokémon Powers, or any other effects on the Defending Pokémon. "
gym1-91,Sabrina's Abra,gym1,Pokémon,Basic,Psychic,Common,40.0,0,1,0,0,,1,20,1,1,20.0,0,0,0,0,0,0,0,0,0,0,0,0,Return a Psychic Energy card attached to Sabrina's Abra to your hand in order to use this attack. 
gym1-92,Sabrina's Drowzee,gym1,Pokémon,Basic,Psychic,Common,50.0,1,1,0,0,,2,20,1,2,5.0,0,0,0,0,0,0,0,0,1,0,0,0,"Flip a coin. If heads, the Defending Pokémon can't attack during your opponent's next turn.  "
gym1-93,Sabrina's Gastly,gym1,Pokémon,Basic,Psychic,Common,50.0,1,1,0,0,,1,20,2,2,10.0,0,0,0,0,0,0,0,0,0,0,0,0,The Defending Pokémon can't retreat during your opponent's next turn. 
gym1-94,Sabrina's Mr. Mime,gym1,Pokémon,Basic,Psychic,Common,50.0,1,1,0,0,,2,20,1,2,5.0,0,0,0,1,0,0,0,0,0,0,0,0,"Choose up to 3 cards from your hand and put them on top of your deck. Then search your deck for that many basic Energy cards. Show those cards to your opponent, then put them into your hand. Shuffle your deck afterward.  "
gym1-95,Sabrina's Slowpoke,gym1,Pokémon,Basic,Psychic,Common,50.0,1,1,0,0,,1,30,2,2,15.0,0,0,0,0,0,1,0,0,0,0,0,0,Sabrina's Slowpoke is now Asleep (after doing damage). 
gym1-96,Sabrina's Venonat,gym1,Pokémon,Basic,Grass,Common,40.0,1,1,0,0,,2,20,1,2,5.0,0,0,0,0,0,1,0,1,1,0,0,0,"The Defending Pokémon is now Poisoned. If the Defending Pokémon has any Energy cards attached to it, flip a coin. If heads, choose 1 of those Energy cards and discard it. "
gym1-97,Blaine's Quiz #1,gym1,Trainer,,,Rare,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym1-98,Brock,gym1,Trainer,,,Rare,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym1-99,Charity,gym1,Trainer,,,Rare,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym1-100,Erika,gym1,Trainer,,,Rare,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym1-101,Lt. Surge,gym1,Trainer,,,Rare,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym1-102,Misty,gym1,Trainer,,,Rare,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym1-103,No Removal Gym,gym1,Trainer,Stadium,,Rare,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym1-104,The Rocket's Training Gym,gym1,Trainer,Stadium,,Rare,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym1-105,Blaine's Last Resort,gym1,Trainer,,,Uncommon,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym1-106,Brock's Training Method,gym1,Trainer,,,Uncommon,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym1-107,Celadon City Gym,gym1,Trainer,Stadium,,Uncommon,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym1-108,Cerulean City Gym,gym1,Trainer,Stadium,,Uncommon,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym1-109,Erika's Maids,gym1,Trainer,,,Uncommon,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym1-110,Erika's Perfume,gym1,Trainer,,,Uncommon,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym1-111,Good Manners,gym1,Trainer,,,Uncommon,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym1-112,Lt. Surge's Treaty,gym1,Trainer,,,Uncommon,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym1-113,Minion of Team Rocket,gym1,Trainer,,,Uncommon,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym1-114,Misty's Wrath,gym1,Trainer,,,Uncommon,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym1-115,Pewter City Gym,gym1,Trainer,Stadium,,Uncommon,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym1-116,Recall,gym1,Trainer,,,Uncommon,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym1-117,Sabrina's ESP,gym1,Trainer,,,Uncommon,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym1-118,Secret Mission,gym1,Trainer,,,Uncommon,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym1-119,Tickling Machine,gym1,Trainer,Rocket's Secret Machine,,Uncommon,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym1-120,Vermilion City Gym,gym1,Trainer,Stadium,,Uncommon,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym1-121,Blaine's Gamble,gym1,Trainer,,,Common,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym1-122,Energy Flow,gym1,Trainer,,,Common,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym1-123,Misty's Duel,gym1,Trainer,,,Common,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym1-124,Narrow Gym,gym1,Trainer,Stadium,,Common,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym1-125,Sabrina's Gaze,gym1,Trainer,,,Common,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym1-126,Trash Exchange,gym1,Trainer,,,Common,,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym1-127,Fighting Energy,gym1,Energy,Basic,,,,0,1,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym1-128,Fire Energy,gym1,Energy,Basic,,,,0,1,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym1-129,Grass Energy,gym1,Energy,Basic,,,,0,1,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym1-130,Lightning Energy,gym1,Energy,Basic,,,,0,1,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym1-131,Psychic Energy,gym1,Energy,Basic,,,,0,1,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym1-132,Water Energy,gym1,Energy,Basic,,,,0,1,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0, 
gym2-1,Blaine's Arcanine,gym2,Pokémon,Stage 1,Fire,Rare Holo,90.0,3,0,1,0,,2,120,3,4,21.666666666666668,0,0,0,0,0,0,0,1,0,0,0,0,Blaine's Arcanine does 10 damage to itself. Discard 3 Fire Energy cards attached to Blaine's Arcanine in order to use this attack. 
gym2-2,Blaine's Charizard,gym2,Pokémon,Stage 2,Fire,Rare Holo,100.0,3,0,0,1,,2,20,1,2,10.0,0,0,0,0,0,0,0,1,1,0,0,0,"Discard all Fire Energy cards attached to Blaine's Charizard. If all Energy cards attached to Blaine's Charizard provide 2 Fire Energy, discard all of them. This attack does 20 damage plus 20 more damage for each Fire Energy discarded in this way. Flip a coin. If heads, choose 1 of your opponent's Pokémon. This attack does 40 damage to that Pokémon. Don't apply Weakness and Resistance for this attack. (Any other effects that would happen after applying Weakness and Resistance still happen.) "
